0.159994,0.000261,0.075412,-0.000057,-0.000050,0.001059,49.973000
0.159998,0.000087,0.075404,-0.000057,-0.000049,0.001059,50.071000
0.159998,0.000087,0.075404,-0.000057,-0.000049,0.001059,50.174000
0.159998,0.000087,0.075404,-0.000057,-0.000049,0.001059,50.272000
0.159998,0.000087,0.075404,-0.000057,-0.000049,0.001059,50.374000
0.159998,0.000087,0.075404,-0.000057,-0.000049,0.001060,50.474000
0.159998,0.000087,0.075404,-0.000058,-0.000049,0.001060,50.576000
0.159998,0.000087,0.075404,-0.000058,-0.000049,0.001060,50.674000
0.159998,0.000087,0.075404,-0.000058,-0.000049,0.001060,50.774000
0.171951,0.000087,0.075410,0.000023,-0.000049,0.001023,50.876000
0.204055,0.000111,0.075415,-0.000010,-0.000014,0.000921,50.969000
0.238627,0.000186,0.075417,0.000006,0.000025,0.001041,51.072000
0.273027,0.000683,0.075418,0.000004,0.000008,0.004139,51.173000
0.307110,0.003787,0.075414,0.000030,0.000037,0.028125,51.276000
0.340491,0.008211,0.075416,-0.000072,-0.000014,0.061509,51.373000
0.373757,0.012688,0.075424,-0.000023,-0.000026,0.089547,51.471000
0.404109,0.018892,0.075417,0.000059,-0.000030,0.126671,51.572000
0.432784,0.027062,0.075416,0.000150,0.000144,0.173239,51.671000
0.462526,0.037710,0.075423,0.000055,-0.000041,0.226108,51.780000
0.492288,0.048431,0.075412,0.000025,-0.000081,0.269742,51.872000
0.522251,0.059800,0.075418,0.000034,0.000010,0.304083,51.972000
0.551481,0.072648,0.075420,-0.000006,-0.000031,0.342270,52.071000
0.578070,0.087588,0.075415,-0.000046,-0.000037,0.394271,52.170000
0.604895,0.103428,0.075416,0.000096,-0.000040,0.442139,52.270000
0.630413,0.120034,0.075422,-0.000047,-0.000051,0.488392,52.378000
0.653973,0.136109,0.075418,0.000090,0.000119,0.526933,52.473000
0.679925,0.154976,0.075424,-0.000005,-0.000024,0.561433,52.570000
0.705333,0.175460,0.075420,-0.000030,-0.000020,0.599444,52.675000
0.731756,0.194936,0.075409,0.000056,-0.000002,0.618039,52.771000
0.758744,0.215264,0.075417,0.000118,0.000110,0.629820,52.873000
0.785920,0.235711,0.075421,-0.000001,-0.000035,0.636943,52.972000
0.813454,0.256467,0.075416,-0.000002,0.000029,0.641378,53.075000
0.841041,0.277374,0.075419,0.000015,0.000017,0.644552,53.172000
0.868370,0.298016,0.075415,-0.000033,0.000020,0.646007,53.273000
0.897058,0.319797,0.075420,-0.000003,-0.000005,0.647034,53.371000
0.927247,0.342665,0.075417,-0.000025,-0.000020,0.647711,53.473000
0.957437,0.365611,0.075417,-0.000036,-0.000039,0.648438,53.574000
0.987750,0.388631,0.075415,-0.000036,-0.000015,0.648738,53.672000
1.018295,0.411819,0.075418,0.000010,0.000004,0.648717,53.775000
1.048257,0.434566,0.075422,0.000008,-0.000038,0.648723,53.871000
1.078845,0.457787,0.075410,0.000087,-0.000030,0.649243,53.973000
1.110144,0.481500,0.075411,0.000025,-0.000049,0.649393,54.072000
1.143541,0.506865,0.075399,-0.000022,0.000148,0.649666,54.178000
1.178970,0.533814,0.075412,0.000063,0.000010,0.649636,54.276000
1.218358,0.563791,0.075418,0.000033,-0.000047,0.650142,54.375000
1.260189,0.595533,0.075413,0.000121,-0.000009,0.649735,54.471000
1.304037,0.628793,0.075412,-0.000047,-0.000055,0.649502,54.573000
1.348122,0.662345,0.075415,-0.000023,0.000002,0.649824,54.673000
1.393992,0.697121,0.075417,0.000035,0.000003,0.649526,54.774000
1.442104,0.733665,0.075412,0.000072,0.000024,0.650129,54.877000
1.491019,0.770840,0.075420,0.000013,0.000001,0.650126,54.973000
1.539615,0.807743,0.075415,-0.000057,-0.000002,0.649988,55.073000
1.587646,0.844329,0.075411,0.000035,0.000063,0.650417,55.174000
1.636680,0.881664,0.075417,0.000034,-0.000010,0.651035,55.271000
1.685405,0.918768,0.075398,-0.000057,0.000151,0.651197,55.373000
1.733473,0.955469,0.075422,0.000000,-0.000103,0.651166,55.470000
1.782148,0.992554,0.075413,-0.000040,-0.000023,0.651165,55.571000
1.830363,1.029309,0.075404,0.000045,-0.000042,0.651104,55.675000
1.876060,1.064107,0.075415,-0.000026,-0.000022,0.651054,55.775000
1.919767,1.097417,0.075400,-0.000041,0.000174,0.651323,55.874000
1.963393,1.130751,0.075427,-0.000030,-0.000089,0.651973,55.975000
2.007153,1.164154,0.075401,0.000029,0.000035,0.652651,56.074000
2.051446,1.197916,0.075416,-0.000113,0.000147,0.652600,56.177000
2.092882,1.233258,0.075420,-0.000124,0.000059,0.671395,56.278000
2.131900,1.271470,0.075425,-0.000027,-0.000078,0.713022,56.375000
2.167970,1.310795,0.075412,-0.000057,0.000021,0.766740,56.474000
2.201120,1.351423,0.075428,-0.000033,-0.000049,0.825100,56.578000
2.230248,1.394222,0.075404,-0.000125,-0.000092,0.894371,56.678000
2.264099,1.465618,0.075410,-0.000002,0.000036,1.005212,56.772000
2.282537,1.485064,0.075415,-0.000046,0.000050,1.035931,56.875000
2.299802,1.533123,0.075427,-0.000075,-0.000015,1.104012,56.974000
2.314847,1.583086,0.075414,-0.000105,0.000059,1.184121,57.072000
2.330060,1.632908,0.075413,-0.000119,-0.000067,1.239682,57.173000
