0.000040,0.000355,-0.000029,0.000000,-0.000008,-0.000032,83.114000
0.000092,0.000380,-0.000092,-0.000008,-0.000030,-0.000065,83.218000
0.000384,0.001810,-0.000173,-0.000013,-0.000050,0.000678,83.319000
0.000999,0.002798,-0.000278,-0.000023,-0.000052,0.000734,83.415000
0.001059,0.004024,-0.000400,-0.000018,-0.000068,0.000568,83.521000
0.001328,0.005055,-0.000538,-0.000012,-0.000056,0.000547,83.616000
0.002383,0.005680,-0.000702,-0.000015,-0.000063,0.001743,83.717000
0.003584,0.006097,-0.000891,-0.000018,-0.000063,0.001702,83.816000
0.004747,0.007440,-0.001079,-0.000020,-0.000056,0.002233,83.916000
0.005848,0.008600,-0.001294,-0.000012,-0.000050,0.002163,84.016000
0.013660,0.007623,-0.001734,-0.000096,-0.002177,0.001615,84.117000
0.066582,0.031945,-0.002482,-0.002184,0.001246,0.007949,84.221000
0.129386,0.055033,-0.003012,-0.001817,0.000380,0.010173,84.315000
0.202650,0.069620,-0.003617,0.001177,0.002416,0.012147,84.417000
0.275331,0.084191,-0.004389,0.002629,0.001897,0.012702,84.515000
0.351695,0.094576,-0.005135,0.007276,0.002108,0.013793,84.615000
0.423249,0.113694,-0.005706,0.010033,0.002427,0.050541,84.715000
0.504005,0.138394,-0.006696,0.011844,0.001409,0.121584,84.819000
0.580090,0.167368,-0.007408,0.008110,-0.001895,0.192764,84.915000
0.650602,0.192602,-0.007783,0.007831,-0.000712,0.287447,85.017000
0.718080,0.226770,-0.008221,0.011825,0.001639,0.389111,85.121000
0.790273,0.226156,-0.008997,0.012460,-0.001412,0.431274,85.215000
0.868982,0.259676,-0.009699,0.008834,-0.000057,0.470793,85.320000
0.940066,0.277170,-0.010251,0.009038,-0.000776,0.492924,85.414000
1.007650,0.331231,-0.010536,0.009947,0.000177,0.511314,85.515000
1.088235,0.361753,-0.011153,0.009458,0.001345,0.514760,85.619000
1.137663,0.413424,-0.010769,0.011104,0.000358,0.522685,85.716000
1.212574,0.440359,-0.010877,0.009928,0.000622,0.523203,85.818000
1.294875,0.474671,-0.010734,0.014409,0.001584,0.519678,85.915000
1.341990,0.537146,-0.010114,0.017325,-0.000423,0.529120,86.017000
1.422199,0.544692,-0.012346,0.017683,0.000485,0.518929,86.119000
