0.000377,-0.000014,-0.000005,0.000009,0.000015,-0.000049,83.218000
0.000442,0.000766,-0.000005,0.000006,-0.000019,0.000484,83.319000
0.003222,0.000225,0.000002,-0.000014,-0.000019,0.000438,83.415000
-0.001304,-0.005175,0.000012,-0.000004,-0.000032,-0.001569,83.521000
-0.008177,-0.001953,0.000026,0.000004,-0.000029,0.000541,83.616000
-0.013423,0.006784,0.000042,0.000014,-0.000013,0.003620,83.717000
-0.018536,0.011194,0.000066,0.000015,0.000012,0.002727,83.816000
-0.023560,0.015246,0.000093,0.000016,-0.000001,0.002701,83.916000
-0.027904,0.019973,0.000130,0.000029,0.000015,0.002852,84.016000
-0.024424,0.027835,-0.000052,-0.000057,-0.002197,0.005942,84.117000
0.021087,0.034841,-0.000549,-0.002044,0.001295,0.010970,84.221000
0.073522,0.044168,-0.000870,-0.001735,0.000261,0.011653,84.315000
0.132158,0.055108,-0.001247,0.001217,0.002123,0.014387,84.417000
0.198350,0.056337,-0.001651,0.002668,0.001808,0.013632,84.515000
0.264949,0.058193,-0.001987,0.007244,0.001875,0.014464,84.615000
0.331954,0.062170,-0.002489,0.010185,0.001793,0.040454,84.715000
0.409260,0.082950,-0.003283,0.011896,0.000685,0.111723,84.819000
0.480564,0.096948,-0.004175,0.008219,-0.002623,0.181516,84.915000
0.550052,0.117988,-0.005128,0.007986,-0.001834,0.273863,85.017000
0.617051,0.161612,-0.005936,0.011674,0.000332,0.374336,85.121000
0.694323,0.167604,-0.006973,0.012183,-0.002980,0.415248,85.215000
0.776614,0.193888,-0.008068,0.008564,-0.001799,0.457657,85.320000
0.857070,0.211566,-0.009003,0.008621,-0.002636,0.477891,85.414000
0.925992,0.248405,-0.009791,0.009448,-0.001788,0.494336,85.515000
0.997138,0.281759,-0.010818,0.009036,-0.000757,0.501029,85.619000
1.067912,0.315187,-0.011703,0.010910,-0.001984,0.506275,85.716000
1.138834,0.348141,-0.012665,0.009739,-0.001838,0.509626,85.818000
1.219516,0.378853,-0.013481,0.014037,-0.001047,0.504426,85.915000
1.281824,0.432311,-0.013495,0.017227,-0.002862,0.512522,86.017000
1.355322,0.460110,-0.014570,0.017907,-0.002080,0.509329,86.119000
1.415749,0.479478,-0.016016,0.016043,-0.001127,0.508773,86.217000
1.512650,0.521349,-0.017228,0.015568,-0.001672,0.516097,86.320000
1.590323,0.547757,-0.018596,0.015167,0.000442,0.515968,86.416000
1.663312,0.586597,-0.019109,0.016206,-0.002968,0.516013,86.519000
1.735600,0.625658,-0.019958,0.015555,0.000219,0.516140,86.620000
1.807699,0.671000,-0.020599,0.011770,-0.000663,0.519289,86.717000
1.882054,0.718214,-0.021337,0.011123,-0.000079,0.546480,86.818000
1.955120,0.771094,-0.020914,0.011274,-0.004545,0.613164,86.918000
2.024569,0.837446,-0.020736,0.011849,-0.001654,0.700068,87.018000
2.090067,0.898693,-0.020605,0.012189,-0.001694,0.790205,87.118000
2.128856,0.971081,-0.019904,0.018902,-0.003139,0.898603,87.220000
2.207077,1.011700,-0.019339,0.011142,-0.003203,0.979089,87.318000
2.270121,1.065811,-0.018802,0.014338,-0.001850,1.029328,87.419000
2.316194,1.127344,-0.018101,0.011702,-0.003236,1.063361,87.519000
2.361170,1.189836,-0.016971,0.010186,-0.007019,1.086238,87.618000
2.383526,1.260678,-0.015787,0.011418,-0.004977,1.132838,87.720000
2.401782,1.332529,-0.014392,0.014377,-0.006526,1.190472,87.816000
2.416377,1.405694,-0.013435,0.009381,-0.003707,1.245573,87.915000
2.432480,1.477262,-0.012437,0.007903,-0.002789,1.278899,88.016000
2.459204,1.548058,-0.011295,0.009177,-0.002815,1.297732,88.119000
2.476820,1.612392,-0.010306,0.007426,-0.002133,1.330901,88.218000
2.489454,1.679077,-0.009233,0.004530,-0.003245,1.386921,88.317000
2.502251,1.744249,-0.008084,0.006978,-0.003094,1.421374,88.416000
2.513726,1.809824,-0.007039,0.004442,-0.001586,1.443500,88.520000
