0.039306,0.001565,0.087691,0.000011,0.000032,0.003334,82.615000
0.036201,0.004417,0.077482,0.003184,0.009270,0.003178,82.719000
0.014389,0.012135,0.079480,0.011529,0.014955,0.002892,82.819000
0.025136,0.008843,0.086903,0.002815,0.013688,0.002749,82.917000
0.015262,-0.004740,0.086726,-0.017552,0.011491,0.003243,83.018000
-0.003044,0.009053,0.086059,-0.003999,0.021430,0.003713,83.114000
0.011197,0.000054,0.101623,-0.013470,0.017227,0.004650,83.218000
0.007184,0.010934,0.109301,0.005603,0.020518,0.003181,83.319000
0.005703,0.009610,0.110351,-0.002110,0.021361,0.003240,83.415000
-0.001393,0.003453,0.110285,-0.008004,0.022059,0.002880,83.521000
0.004325,0.010284,0.106341,-0.002373,0.024500,0.004246,83.616000
-0.019473,0.012037,0.101403,0.006463,0.033451,0.003272,83.717000
0.004243,0.003343,0.108182,-0.004326,0.021631,0.002378,83.816000
-0.004657,0.007345,0.117822,-0.002598,0.024919,0.003319,83.916000
0.003048,0.007371,0.115972,-0.007451,0.017814,0.004531,84.016000
-0.000364,0.011443,0.103344,-0.008209,0.024857,0.005554,84.117000
0.075749,0.001130,0.118974,-0.014037,0.023656,0.001731,84.221000
0.139681,0.007505,0.124538,-0.005390,0.022839,0.002468,84.315000
0.213285,0.008734,0.112391,-0.004023,0.018310,0.000629,84.417000
0.286556,-0.001467,0.104807,-0.008494,0.018180,-0.000328,84.515000
0.352204,-0.001902,0.113497,-0.000803,0.020440,-0.001798,84.615000
0.433081,0.010559,0.119220,-0.009806,0.012857,0.030162,84.715000
0.472117,0.054866,0.108364,0.000760,0.027032,0.105535,84.819000
0.547542,0.072784,0.116629,-0.001990,0.011852,0.182626,84.915000
0.589462,0.088038,0.126206,-0.004648,0.023791,0.274992,85.017000
0.674914,0.141146,0.118764,0.006221,0.005028,0.363878,85.121000
0.760972,0.135445,0.118145,-0.000743,0.013847,0.413409,85.215000
0.839635,0.191233,0.109614,0.012725,0.002577,0.456355,85.320000
0.923838,0.191096,0.121433,-0.000367,0.000044,0.472619,85.414000
0.993167,0.238349,0.103335,0.022548,-0.003689,0.486364,85.515000
1.088429,0.258416,0.101089,0.000909,-0.006461,0.495293,85.619000
1.134143,0.329323,0.107378,0.008059,-0.000925,0.507700,85.716000
1.210760,0.350134,0.107810,0.009364,-0.009010,0.506825,85.818000
1.264772,0.384818,0.112670,0.017418,-0.011971,0.508024,85.915000
1.308978,0.417791,0.125684,0.014192,-0.006636,0.508947,86.017000
1.404442,0.454116,0.133550,0.004967,-0.005285,0.510556,86.119000
1.472130,0.489703,0.155026,-0.005222,-0.013602,0.511750,86.217000
1.513322,0.536333,0.110845,0.025472,-0.011888,0.509422,86.320000
1.553439,0.546552,0.112861,0.020383,-0.004507,0.507397,86.416000
1.637253,0.598294,0.135951,0.020360,-0.010388,0.508226,86.519000
1.703160,0.621140,0.152305,0.011469,-0.011765,0.507192,86.620000
1.782124,0.670724,0.145400,0.003186,-0.015306,0.511304,86.717000
1.826419,0.710410,0.148810,-0.004598,-0.012514,0.539239,86.818000
1.874318,0.768622,0.157435,-0.010971,-0.022854,0.601142,86.918000
1.898031,0.847226,0.174629,-0.021312,-0.030343,0.682581,87.018000
1.961810,0.870737,0.184421,-0.016210,-0.031546,0.766986,87.118000
1.981341,0.928511,0.151099,-0.009193,-0.016944,0.865160,87.220000
