0.000547,0.001417,-0.000011,-0.000017,0.000045,0.001153,83.018000
0.001185,0.002834,-0.000030,-0.000009,0.000020,0.001071,83.114000
0.001818,0.003813,-0.000055,-0.000032,0.000031,0.001049,83.218000
0.002528,0.005049,-0.000082,-0.000042,0.000024,0.001313,83.319000
0.003522,0.005876,-0.000116,-0.000022,0.000059,0.001370,83.415000
0.003950,0.006984,-0.000157,-0.000008,0.000071,0.001211,83.521000
0.004571,0.007897,-0.000208,0.000012,0.000105,0.001188,83.616000
0.005974,0.008422,-0.000271,-0.000015,0.000103,0.002557,83.717000
0.007495,0.008753,-0.000351,-0.000004,0.000117,0.002507,83.816000
0.008838,0.010898,-0.000434,-0.000018,0.000119,0.003428,83.916000
0.010110,0.012765,-0.000514,-0.000029,0.000139,0.003355,84.016000
0.018204,0.011379,-0.000843,-0.000129,-0.002003,0.002588,84.117000
0.071005,0.036091,-0.001393,-0.002049,0.001424,0.009082,84.221000
0.133768,0.059420,-0.001811,-0.001809,0.000653,0.011295,84.315000
0.207057,0.074157,-0.002329,0.001070,0.002388,0.013280,84.417000
0.279764,0.088875,-0.002915,0.002756,0.001802,0.013834,84.515000
0.356161,0.099380,-0.003512,0.007282,0.001815,0.014932,84.615000
0.427704,0.118472,-0.003977,0.009849,0.002087,0.051660,84.715000
0.508439,0.143259,-0.004799,0.011750,0.001025,0.122690,84.819000
0.584502,0.172322,-0.005430,0.007973,-0.002364,0.193871,84.915000
0.654984,0.197606,-0.006062,0.007550,-0.001282,0.288560,85.017000
0.722382,0.231843,-0.006863,0.011018,0.000822,0.390209,85.121000
0.794616,0.231312,-0.007913,0.011567,-0.002284,0.432369,85.215000
0.873352,0.265017,-0.008679,0.008248,-0.001193,0.471880,85.320000
0.944839,0.282732,-0.009459,0.008405,-0.002085,0.494047,85.414000
1.012391,0.336797,-0.009995,0.009152,-0.001232,0.512417,85.515000
1.092980,0.367403,-0.010855,0.008612,-0.000080,0.515857,85.619000
1.142427,0.419239,-0.011223,0.010415,-0.001203,0.523771,85.716000
1.217330,0.446363,-0.011969,0.009215,-0.000983,0.524302,85.818000
1.299538,0.480713,-0.012650,0.013483,0.000026,0.520770,85.915000
1.346598,0.543489,-0.012708,0.016596,-0.002185,0.530197,86.017000
1.426863,0.551062,-0.014286,0.017119,-0.001244,0.519993,86.119000
1.466630,0.618901,-0.014850,0.015167,-0.000595,0.535470,86.217000
1.570881,0.617680,-0.016774,0.014876,-0.000880,0.523671,86.320000
1.611819,0.683898,-0.017579,0.014650,0.000983,0.538190,86.416000
1.706211,0.692851,-0.019090,0.015994,-0.002310,0.527112,86.519000
1.751720,0.787898,-0.019324,0.015205,0.000613,0.544232,86.620000
1.824192,0.834228,-0.020319,0.011486,-0.000374,0.548467,86.717000
1.869205,0.940152,-0.020729,0.010812,-0.000015,0.593835,86.818000
1.960217,0.990239,-0.020945,0.011305,-0.004790,0.665399,86.918000
2.033417,1.073227,-0.021152,0.011764,-0.001779,0.750542,87.018000
2.103173,1.135376,-0.021643,0.012042,-0.001884,0.841584,87.118000
2.132856,1.216362,-0.021433,0.018876,-0.003405,0.950716,87.220000
