-0.000349,0.000806,-0.000003,-0.000008,0.000013,0.000561,83.319000
0.002104,0.000364,-0.000001,-0.000034,0.000018,0.000540,83.415000
-0.001626,-0.005265,0.000007,-0.000019,-0.000009,-0.001622,83.521000
-0.007906,-0.002519,0.000009,-0.000019,0.000004,0.000375,83.616000
-0.012823,0.006047,0.000009,-0.000020,0.000028,0.003491,83.717000
-0.017565,0.010384,0.000017,-0.000006,0.000049,0.002621,83.816000
-0.022245,0.014370,0.000029,-0.000000,0.000031,0.002593,83.916000
-0.026288,0.019061,0.000043,-0.000001,0.000061,0.002749,84.016000
-0.022697,0.026930,-0.000174,-0.000069,-0.002167,0.005842,84.117000
0.022877,0.033907,-0.000643,-0.002059,0.001339,0.010855,84.221000
0.075356,0.043231,-0.000950,-0.001648,0.000226,0.011540,84.315000
0.134217,0.054218,-0.001306,0.001361,0.002029,0.014213,84.417000
0.200502,0.055483,-0.001668,0.002893,0.001660,0.013481,84.515000
0.267188,0.057370,-0.001966,0.007538,0.001680,0.014312,84.615000
0.334273,0.061376,-0.002382,0.010468,0.001597,0.040302,84.715000
0.411601,0.082155,-0.003063,0.012150,0.000503,0.111574,84.819000
0.482916,0.096147,-0.003771,0.008510,-0.002857,0.181366,84.915000
0.552416,0.117182,-0.004546,0.008225,-0.002102,0.273713,85.017000
0.619440,0.160784,-0.005218,0.011815,0.000007,0.374188,85.121000
0.696515,0.166866,-0.006161,0.012245,-0.003224,0.415046,85.215000
0.778808,0.193284,-0.007049,0.008566,-0.002078,0.457478,85.320000
0.859282,0.211004,-0.007832,0.008562,-0.002950,0.477717,85.414000
0.928215,0.247904,-0.008477,0.009300,-0.002154,0.494171,85.515000
0.999377,0.281277,-0.009300,0.008823,-0.001203,0.500865,85.619000
1.070169,0.314717,-0.009976,0.010662,-0.002476,0.506111,85.716000
1.141110,0.347679,-0.010684,0.009453,-0.002385,0.509461,85.818000
1.221815,0.378358,-0.011310,0.013706,-0.001706,0.504261,85.915000
1.284198,0.430953,-0.011552,0.016677,-0.003665,0.511795,86.017000
1.356668,0.459096,-0.012730,0.017288,-0.002950,0.508882,86.119000
1.416655,0.478674,-0.014154,0.015318,-0.002111,0.508283,86.217000
1.513393,0.520696,-0.015329,0.014805,-0.002733,0.515611,86.320000
